brand,technology,display_colors,screen_size,screen_area,screen_to_body_ratio,screen_resolution,rear_camera,front_camera,os,external_memory,internal_memory,cpu,weight,radio,headphone_jack,length,width,high,battery_mah,battery_removable,battery_type,real_price,_4G
Huawei,LTPS IPS LCD,16.0,5.84,85.1,80.5,2462400.0,16.0,16.0,Android 8.0,1.0,4.0,2.36,145.0,1.0,1.0,148.6,71.2,7.4,3000,0.0,Li-Po,1.0,1.0
Huawei,AMOLED,16.0,6.1,93.9,82.0,2419200.0,40.0,24.0,Android 8.1,0.0,8.0,2.4,180.0,0.0,0.0,155.0,73.9,7.8,4000,0.0,Li-Po,2.0,1.0
Huawei,IPS LCD,16.0,7.12,127.8,83.5,2423520.0,16.0,8.0,Android 8.1,1.0,4.0,2.2,210.0,1.0,1.0,177.6,86.2,8.5,5000,0.0,Li-Po,1.0,1.0
Huawei,IPS LCD,16.0,5.0,68.9,64.4,409920.0,8.0,2.0,Android 8.0,1.0,1.0,1.1,175.0,1.0,1.0,145.1,73.7,9.5,2280,0.0,Li-Ion,0.0,1.0
Huawei,LCD,16.0,5.45,76.7,73.8,1036800.0,8.0,5.0,Android 8.1,1.0,1.0,1.5,142.0,1.0,1.0,146.5,70.9,8.3,3020,0.0,Li-Ion,0.0,1.0
Huawei,LCD,16.0,5.45,76.7,73.8,1036800.0,13.0,5.0,Android 8.1,1.0,2.0,1.5,142.0,1.0,1.0,146.5,70.9,8.3,3020,0.0,Li-Ion,0.0,1.0
Huawei,S-IPS LCD,16.0,5.7,83.8,75.4,1036800.0,13.0,5.0,Android 8.0,1.0,2.0,1.4,150.0,1.0,1.0,152.4,73.0,7.8,3000,0.0,Li-Ion,1.0,1.0
Huawei,IPS LCD,16.0,5.99,92.6,76.3,1036800.0,13.0,8.0,Android 8.0,1.0,3.0,1.4,155.0,1.0,1.0,158.3,76.7,7.8,3000,0.0,Li-Ion,1.0,1.0
Huawei,IPS LCD,16.0,5.93,90.7,76.7,2332800.0,16.0,13.0,Android 8.0,1.0,4.0,2.36,170.0,1.0,1.0,157.2,75.3,7.9,4000,0.0,Li-Ion,1.0,1.0
Huawei,IPS LCD,16.0,6.5,103.7,82.8,2527200.0,16.0,13.0,Android 8.1,1.0,6.0,2.2,173.0,1.0,1.0,162.4,77.1,8.1,4000,0.0,Li-Ion,1.0,1.0
Huawei,IPS LCD,16.0,5.5,83.4,71.1,921600.0,12.0,8.0,Android 7.0,1.0,3.0,1.4,165.0,1.0,1.0,153.6,76.4,8.4,4000,0.0,Li-Ion,1.0,1.0
Huawei,IPS LCD,16.0,5.0,68.9,67.5,921600.0,13.0,5.0,Android 7.0,1.0,3.0,1.5,143.0,1.0,1.0,143.7,71.0,8.2,3020,0.0,Li-Po,0.0,1.0
Huawei,S-IPS LCD,16.0,5.2,74.5,68.9,921600.0,13.0,8.0,Android 7.0,1.0,3.0,1.5,145.0,1.0,1.0,147.9,73.2,7.7,3000,0.0,Li-Ion,1.0,1.0
Huawei,IPS LCD,16.0,5.93,90.7,77.0,2332800.0,16.0,8.0,Android 7.0,1.0,4.0,2.36,165.0,1.0,1.0,156.5,75.3,7.6,3340,0.0,Li-Ion,1.0,1.0
Huawei,LTPS IPS LCD,16.0,5.7,89.6,73.6,3686400.0,12.0,8.0,Android 7.0,1.0,6.0,2.4,184.0,0.0,1.0,157.0,77.5,7.0,4000,0.0,Li-Po,2.0,1.0
Huawei,LTPS IPS LCD,16.0,5.15,73.1,70.0,2073600.0,12.0,8.0,Android 7.0,1.0,6.0,2.4,155.0,0.0,1.0,147.3,70.9,7.5,3200,0.0,Li-Po,2.0,1.0
Huawei,IPS LCD,16.0,5.65,82.0,75.5,2332800.0,13.0,13.0,Android 8.0,1.0,4.0,2.36,149.0,0.0,1.0,151.0,71.9,7.6,3000,0.0,Li-Po,1.0,1.0
Huawei,LTPS IPS LCD,16.0,5.99,92.6,78.6,2332800.0,16.0,13.0,Android 8.0,1.0,6.0,2.4,172.0,0.0,1.0,157.0,75.0,7.0,3750,0.0,Li-Po,2.0,1.0
Huawei,IPS LCD,16.0,5.9,95.6,81.6,3686400.0,12.0,8.0,Android 8.0,1.0,4.0,2.4,186.0,0.0,1.0,150.5,77.8,8.2,4000,0.0,Li-Po,2.0,1.0
Huawei,IPS LCD,16.0,5.9,89.8,76.5,2332800.0,16.0,13.0,Android 7.0,1.0,4.0,2.36,164.0,1.0,1.0,156.2,75.2,7.5,3340,0.0,Li-Ion,1.0,1.0
Huawei,AMOLED,16.0,6.0,92.9,80.9,2332800.0,12.0,8.0,Android 8.0,0.0,6.0,2.4,178.0,0.0,0.0,154.2,74.5,7.9,4000,0.0,Li-Po,2.0,1.0
Huawei,AMOLED,16.0,6.0,92.9,80.9,2332800.0,12.0,8.0,Android 8.0,0.0,6.0,2.4,178.0,0.0,0.0,154.2,74.5,7.9,4000,0.0,Li-Po,2.0,1.0
Huawei,LTPS IPS LCD,16.0,5.0,68.3,69.7,2073600.0,12.0,20.0,Android 7.0,1.0,4.0,2.36,143.0,0.0,1.0,142.2,68.9,6.9,2950,0.0,Li-Po,2.0,1.0
Huawei,LTPS IPS LCD,16.0,5.5,83.4,72.3,2073600.0,12.0,20.0,Android 7.0,1.0,4.0,2.36,169.0,0.0,1.0,153.9,74.9,6.9,3340,0.0,Li-Po,2.0,1.0
Huawei,LTPS IPS LCD,16.0,6.0,92.4,78.5,2332800.0,16.0,20.0,Android 8.0,1.0,6.0,2.4,169.0,0.0,1.0,156.9,75.1,7.5,3340,0.0,Li-Po,2.0,1.0
Huawei,IPS LCD,16.0,5.65,82.4,76.1,2332800.0,13.0,8.0,Android 8.0,1.0,4.0,2.36,143.0,1.0,1.0,150.1,72.1,7.5,3000,0.0,Li-Po,1.0,1.0
Huawei,IPS-NEO LCD,16.0,5.1,71.7,71.2,2073600.0,12.0,8.0,Android 7.0,1.0,4.0,2.4,145.0,0.0,1.0,145.3,69.3,7.0,3200,0.0,Li-Ion,2.0,1.0
Huawei,LTPS IPS LCD,16.0,5.2,74.5,70.7,2073600.0,12.0,8.0,Android 7.0,1.0,4.0,2.1,146.0,1.0,1.0,146.5,72.0,7.2,3000,0.0,Li-Po,1.0,1.0
Huawei,IPS-NEO LCD,16.0,5.5,81.5,71.6,3686400.0,12.0,8.0,Android 7.0,1.0,6.0,2.4,165.0,0.0,1.0,153.5,74.2,7.0,3750,0.0,Li-Ion,2.0,1.0
Huawei,IPS LCD,16.0,5.2,74.5,69.5,2073600.0,12.0,8.0,Android 7,1.0,3.0,2.1,147.0,1.0,1.0,147.2,72.9,7.6,3000,0.0,Li-Ion,1.0,1.0
Huawei,IPS LCD,16.0,5.0,68.9,67.6,921600.0,13.0,5.0,Android 7.0,1.0,2.0,1.4,145.0,1.0,1.0,143.5,71.0,8.1,3020,0.0,Li-Ion,1.0,1.0
Huawei,IPS LCD,16.0,5.0,68.9,64.4,409920.0,8.0,2.0,Android 6.0,1.0,1.0,1.1,175.0,1.0,1.0,145.1,73.7,9.5,2200,0.0,Li-Ion,0.0,1.0
Huawei,IPS LCD,16.0,5.0,68.9,66.6,921600.0,8.0,5.0,Android 6.0,1.0,2.0,1.4,150.0,1.0,1.0,143.8,72.0,8.4,3000,0.0,Li-Ion,0.0,1.0
Huawei,IPS LCD,16.0,5.0,68.9,66.6,921600.0,13.0,5.0,Android 6.0,1.0,2.0,1.4,150.0,1.0,1.0,143.8,72.0,8.4,3000,0.0,Li-Ion,0.0,1.0
Huawei,IPS LCD,16.0,5.5,83.4,71.1,921600.0,12.0,8.0,Android 7.0,1.0,2.0,1.4,165.0,1.0,1.0,153.6,76.4,8.4,4000,0.0,Li-Ion,1.0,1.0
Huawei,AMOLED,16.0,5.0,69.4,68.8,921600.0,13.0,5.0,Android 6.0,1.0,3.0,1.4,145.0,1.0,1.0,143.2,70.4,7.9,4100,0.0,Li-Po,1.0,1.0
Huawei,AMOLED,16.0,5.0,68.9,68.7,921600.0,13.0,5.0,Android 6.0,1.0,2.0,1.4,138.0,1.0,1.0,143.5,69.9,7.6,3020,0.0,Li-Po,1.0,1.0
Huawei,IPS LCD,16.0,5.5,83.4,72.6,2073600.0,16.0,8.0,Android 6.0,1.0,4.0,2.0,160.0,1.0,1.0,151.8,75.7,7.3,3340,0.0,Li-Po,1.0,1.0
Huawei,IPS LCD,16.0,5.0,68.0,66.2,921600.0,13.0,5.0,Android 5.1.1,1.0,2.0,1.3,160.0,1.0,1.0,143.1,71.8,9.7,4000,0.0,Li-Po,0.0,1.0
Huawei,IPS LCD,16.0,5.0,68.9,65.9,921600.0,13.0,5.0,Android 5.1,1.0,2.0,1.0,140.0,1.0,1.0,144.2,72.5,9.0,2200,1.0,Li-Ion,0.0,1.0
Huawei,IPS LCD,16.0,5.2,74.5,68.7,2073600.0,13.0,8.0,Android 6.0,1.0,2.0,2.0,156.0,1.0,1.0,147.1,73.8,8.3,3000,0.0,,1.0,1.0
Huawei,LTPS IPS LCD,16.0,5.5,82.6,71.8,2073600.0,12.0,8.0,Android 6.0,1.0,4.0,2.1,162.0,1.0,1.0,150.9,76.2,8.2,3340,0.0,,1.0,1.0
Huawei,LTPS IPS LCD,16.0,5.2,74.9,72.5,2073600.0,12.0,8.0,Android 6.0,1.0,4.0,2.3,153.0,0.0,1.0,145.5,71.0,7.5,3000,0.0,Li-Po,1.0,1.0
Huawei,IPS LCD,16.0,5.5,83.4,70.1,921600.0,13.0,8.0,Android 6.0,1.0,2.0,1.2,168.0,1.0,1.0,154.3,77.1,8.5,3100,0.0,Li-Po,0.0,1.0
Huawei,AMOLED,16.0,5.09,71.4,69.9,3686400.0,12.0,8.0,Android 6.0,0.0,4.0,2.3,145.0,1.0,1.0,146.1,69.9,7.8,2900,0.0,Li-Ion,2.0,1.0
Huawei,Super AMOLED,16.0,6.6,121.2,74.6,3686400.0,13.0,5.0,Android 6.0.1,1.0,4.0,2.5,219.0,1.0,1.0,178.8,90.9,7.2,4500,0.0,Li-Po,2.0,1.0
Huawei,IPS-NEO LCD,16.0,5.7,89.6,73.5,2073600.0,12.0,8.0,Android 6.0,1.0,4.0,2.3,170.0,0.0,1.0,157.0,77.6,7.8,3500,0.0,Li-Ion,2.0,1.0
Huawei,IPS LCD,16.0,5.9,96.0,77.5,2073600.0,12.0,8.0,Android 7.0,1.0,4.0,2.4,190.0,0.0,1.0,156.9,78.9,7.9,4000,0.0,Li-Po,2.0,1.0
Huawei,AMOLED,16.0,5.5,83.4,73.2,3686400.0,12.0,8.0,Android 7.0,0.0,6.0,2.4,169.0,0.0,1.0,152.0,75.0,7.5,4000,0.0,Li-Po,2.0,1.0
Huawei,AMOLED,16.0,5.5,83.4,73.2,3686400.0,12.0,8.0,Android 7.0,0.0,6.0,2.4,169.0,0.0,1.0,152.0,75.0,7.5,4000,0.0,Li-Po,2.0,1.0
Huawei,IPS LCD,16.0,5.0,68.9,70.6,2073600.0,12.0,8.0,Android 6.0.1,1.0,3.0,2.0,146.0,1.0,1.0,141.2,69.1,7.1,3020,0.0,Li-Po,2.0,1.0
Huawei,IPS LCD,16.0,5.5,83.4,72.6,2073600.0,16.0,8.0,Android 6.0.1,1.0,3.0,2.0,160.0,1.0,1.0,151.8,75.7,7.3,3340,0.0,Li-Po,2.0,1.0
Huawei,IPS-NEO LCD,16.0,5.2,74.9,72.9,2073600.0,12.0,8.0,Android 6.0,1.0,3.0,2.5,144.0,0.0,1.0,145.0,70.9,7.0,3000,0.0,Li-Ion,2.0,1.0
Huawei,IPS LCD,16.0,5.2,74.5,69.9,2073600.0,13.0,8.0,Android 6.0,1.0,3.0,2.0,147.0,1.0,1.0,146.8,72.6,7.5,3000,0.0,,1.0,1.0
Huawei,Super AMOLED,16.0,5.5,83.4,72.7,2073600.0,12.0,8.0,Android 6,1.0,4.0,2.5,162.0,0.0,1.0,152.3,75.3,7.0,3400,0.0,Li-Po,2.0,1.0
Huawei,,16.0,4.5,55.8,62.3,409920.0,5.0,2.0,Android 5.1,1.0,1.0,1.0,150.0,1.0,1.0,134.2,66.7,9.9,2100,1.0,Li-Po,0.0,1.0
Huawei,IPS LCD,16.0,5.0,68.9,66.6,921600.0,8.0,2.0,Android 5.1,1.0,1.0,1.3,135.0,1.0,1.0,143.8,72.0,8.9,2200,1.0,Li-Po,0.0,1.0
Huawei,IPS LCD,16.0,5.0,68.9,66.6,921600.0,13.0,5.0,Android 5.1,1.0,2.0,1.3,140.0,1.0,1.0,143.8,72.0,8.9,2200,1.0,Li-Po,0.0,1.0
Huawei,TFT,16.0,4.5,55.8,62.1,409920.0,5.0,0.3,Android 4.4,1.0,1.0,1.3,,0.0,1.0,134.2,67.0,10.3,1950,1.0,Li-Ion,0.0,0.0
Huawei,IPS LCD,16.0,5.0,68.9,67.1,921600.0,13.0,5.0,Android 5.1.1,1.0,2.0,1.3,160.0,1.0,1.0,143.1,71.8,9.7,4000,0.0,Li-Po,1.0,1.0
Huawei,IPS LCD,16.0,5.0,68.9,67.6,921600.0,13.0,5.0,Android 5.1.1,1.0,2.0,1.5,135.0,1.0,1.0,143.5,71.0,7.6,2200,0.0,Li-Ion,1.0,1.0
Huawei,IPS LCD,16.0,5.5,83.4,71.5,2073600.0,13.0,5.0,Android 5.1,1.0,3.0,1.5,167.0,1.0,1.0,152.5,76.5,7.5,3000,0.0,Li-Ion,1.0,1.0
Huawei,IPS LCD,16.0,5.5,83.4,71.7,2073600.0,13.0,5.0,Android 5.1,1.0,2.0,1.5,167.0,1.0,1.0,152.0,76.5,7.5,3000,0.0,,2.0,1.0
Huawei,IPS LCD,16.0,5.0,68.9,66.6,921600.0,8.0,2.0,Android 5.1,1.0,2.0,1.1,125.0,1.0,1.0,143.5,72.1,8.5,2200,1.0,Li-Po,0.0,1.0
Huawei,IPS LCD,16.0,5.0,68.9,66.9,921600.0,13.0,5.0,Android 4.4.2,1.0,2.0,1.2,162.0,1.0,1.0,143.3,71.9,8.8,2550,0.0,Li-Ion,1.0,0.0
Huawei,IPS-NEO LCD,16.0,5.2,74.5,72.4,2073600.0,20.0,8.0,Android 5.0,1.0,3.0,2.2,157.0,1.0,1.0,143.2,71.9,8.5,3100,0.0,Li-Po,2.0,1.0
Huawei,IPS LCD,16.0,5.2,74.5,73.9,2073600.0,13.0,13.0,Android 5.1.1,1.0,3.0,1.7,160.0,1.0,1.0,141.6,71.2,7.8,3100,0.0,Li-Po,2.0,1.0
Huawei,TFT,16.0,4.5,55.8,62.3,409920.0,8.0,2.0,Android 4.4.2,1.0,1.0,1.2,,1.0,1.0,134.3,66.7,10.0,1730,1.0,Li-Ion,0.0,0.0
Huawei,IPS LCD,16.0,5.5,83.4,72.2,2073600.0,13.0,5.0,Android 5.1.1,1.0,2.0,1.2,158.0,1.0,1.0,151.3,76.3,8.2,3000,0.0,Li-Ion,1.0,1.0
Huawei,IPS-NEO LCD,16.0,6.0,98.7,78.0,2073600.0,16.0,8.0,Android 6.0,1.0,3.0,2.3,185.0,1.0,1.0,157.1,80.6,7.9,4000,0.0,Li-Po,2.0,1.0
Huawei,AMOLED,16.0,5.5,83.4,73.9,2073600.0,13.0,8.0,Android 5.1.1,1.0,3.0,2.2,156.0,1.0,1.0,149.8,75.3,7.2,2700,0.0,,2.0,1.0
Huawei,AMOLED,16.0,5.7,88.5,71.4,3686400.0,12.3,8.0,Android 6.0,0.0,3.0,1.55,178.0,0.0,1.0,159.3,77.8,7.3,3450,0.0,Li-Po,2.0,1.0
Huawei,IPS-NEO LCD,16.0,5.2,74.5,71.4,2073600.0,13.0,8.0,Android 4.4.2,1.0,3.0,2.0,144.0,1.0,1.0,144.9,72.1,6.4,2680,0.0,Li-Po,1.0,1.0
Huawei,IPS LCD,16.0,5.0,68.9,68.3,921600.0,13.0,5.0,Android 5.0.2,1.0,2.0,1.2,131.0,1.0,1.0,143.0,70.6,7.7,2200,0.0,Li-Ion,1.0,1.0
Huawei,LTPS IPS LCD,16.0,6.8,125.9,74.1,2073600.0,13.0,5.0,Android 5.0.2,1.0,3.0,2.2,228.0,1.0,1.0,182.7,93.0,6.8,4360,0.0,Li-Po,2.0,1.0
Huawei,IPS LCD,16.0,5.0,68.9,65.9,921600.0,5.0,2.0,Android 4.4,1.0,1.0,1.2,150.0,1.0,1.0,144.5,72.4,8.4,2200,0.0,Li-Ion,1.0,1.0
Huawei,IPS LCD,16.0,4.0,44.1,56.4,409920.0,5.0,2.0,Android 4.4.4,1.0,0.5,1.2,118.0,1.0,1.0,122.6,63.8,10.9,1730,1.0,Li-Po,0.0,0.0
Huawei,,16.0,4.5,55.8,60.7,409920.0,5.0,2.0,Android 5.1,1.0,1.0,1.1,141.5,1.0,1.0,135.9,67.7,10.0,2000,1.0,Li-Ion,0.0,1.0
Huawei,IPS LCD,16.0,5.0,68.9,66.8,409920.0,8.0,2.0,Android 4.4.2,1.0,1.0,1.2,160.0,1.0,1.0,142.0,72.6,9.6,2000,1.0,Li-Po,0.0,0.0
Huawei,IPS LCD,16.0,5.0,68.9,65.6,409920.0,5.0,2.0,Android 4.4.2,1.0,1.0,1.2,178.0,1.0,1.0,144.0,72.9,10.2,2000,1.0,Li-Po,0.0,1.0
Huawei,IPS LCD,16.0,4.5,55.8,66.1,518400.0,8.0,5.0,Android 4.3,1.0,1.0,1.2,115.0,1.0,1.0,130.0,65.0,7.5,2000,0.0,Li-Ion,1.0,0.0
Huawei,IPS LCD,16.0,4.5,55.8,65.2,518400.0,8.0,5.0,Android 4.3,1.0,1.0,1.2,115.0,1.0,1.0,131.2,65.3,7.9,2000,0.0,Li-Ion,1.0,1.0
Huawei,IPS LCD,16.0,5.0,68.9,67.0,921600.0,8.0,2.0,Android 4.4.2,1.0,1.0,1.2,160.0,1.0,1.0,142.9,72.0,8.5,2000,0.0,Li-Po,1.0,1.0
Huawei,,16.0,5.0,68.9,67.2,921600.0,8.0,1.0,Android 4.3,1.0,1.0,1.2,160.0,1.0,1.0,143.0,71.7,7.8,2000,0.0,Li-Ion,1.0,0.0
Huawei,IPS LCD,16.0,5.5,83.4,70.3,921600.0,13.0,5.0,Android 4.4.2,1.0,2.0,1.2,165.0,1.0,1.0,153.5,77.3,7.6,3000,0.0,Li-Po,1.0,1.0
Huawei,IPS LCD,16.0,5.5,83.4,71.5,518400.0,5.0,0.3,Android 4.2,1.0,1.0,1.3,180.0,1.0,1.0,149.5,78.0,9.6,2300,1.0,Li-Ion,1.0,0.0
Huawei,IPS LCD,16.0,6.0,99.2,72.9,921600.0,8.0,2.0,Android 4.4,1.0,1.0,1.2,173.0,1.0,1.0,161.0,84.5,9.2,3500,0.0,Li-Ion,1.0,1.0
Huawei,IPS+ LCD,16.0,6.1,102.6,75.2,921600.0,13.0,5.0,Android 4.3,1.0,2.0,1.6,202.0,1.0,1.0,161.0,84.7,9.5,4050,0.0,Li-Ion,2.0,1.0
Huawei,IPS LCD,16.0,6.0,98.7,77.6,2073600.0,13.0,5.0,Android 4.4.2,1.0,2.0,1.8,185.0,1.0,1.0,157.0,81.0,7.9,4100,0.0,Li-Po,2.0,1.0
Huawei,IPS LCD,16.0,6.0,99.2,78.0,2073600.0,13.0,5.0,Android 4.4,1.0,3.0,1.8,185.0,1.0,1.0,157.0,81.0,7.9,4100,0.0,Li-Po,2.0,1.0
Huawei,IPS+ LCD,16.0,4.7,60.9,70.1,921600.0,8.0,5.0,Android 4.2.2,0.0,2.0,1.6,120.0,1.0,1.0,132.6,65.5,6.5,2000,0.0,Li-Po,2.0,0.0
Huawei,IPS LCD,16.0,5.0,68.9,71.7,2073600.0,13.0,8.0,Android 4.4.2,1.0,2.0,1.8,124.0,1.0,1.0,139.8,68.8,6.5,2500,0.0,Li-Po,1.0,1.0
Huawei,TFT,16.0,4.5,55.8,65.2,518400.0,8.0,5.0,Android 4.3,1.0,1.0,1.2,115.0,1.0,1.0,131.2,65.3,7.8,2000,0.0,Li-Po,1.0,1.0
Huawei,TFT,,4.0,,,,5.0,0.0,Android 4.0,1.0,,1.0,136.1,1.0,1.0,125.0,63.5,12.7,0,0.0,,0.0,0.0
Huawei,TFT,0.256,3.5,36.5,51.7,153600.0,2.0,0.0,Android 4.4,1.0,0.5,1.0,130.0,1.0,1.0,116.5,60.6,12.3,1350,1.0,Li-Ion,0.0,0.0
Huawei,TFT,16.0,4.0,41.2,53.1,384000.0,3.15,0.0,Android 4.2,1.0,0.5,1.3,126.0,1.0,1.0,122.1,63.5,11.3,1500,1.0,Li-Ion,0.0,0.0
Huawei,TFT,0.256,4.5,55.8,62.1,409920.0,5.0,0.3,Android 4.4,1.0,0.5,1.3,150.0,1.0,1.0,134.2,67.0,10.2,1750,1.0,Li-Ion,0.0,0.0
Huawei,TFT,16.0,4.5,55.8,62.9,409920.0,5.0,0.3,Android 4.3,1.0,0.5,1.2,145.0,1.0,1.0,132.5,67.0,9.3,1750,1.0,Li-Ion,0.0,0.0
Huawei,IPS LCD,16.0,4.5,55.8,61.7,409920.0,5.0,2.0,Android 4.4.2,1.0,1.0,1.2,153.0,1.0,1.0,133.0,68.0,9.5,2000,1.0,Li-Ion,0.0,1.0
Huawei,TFT,,5.0,68.9,64.0,409920.0,5.0,0.3,Android 4.2,1.0,0.5,1.3,180.0,1.0,1.0,144.5,74.5,10.8,2100,1.0,Li-Ion,0.0,0.0
Huawei,IPS LCD,16.0,5.0,68.9,69.2,921600.0,8.0,5.0,Android 4.4.2,1.0,1.0,1.6,140.0,1.0,1.0,139.5,71.4,9.2,2300,1.0,Li-Ion,1.0,1.0
Huawei,TFT,16.0,5.0,68.9,67.0,921600.0,8.0,2.0,Android 4.2.2,1.0,1.0,1.3,156.0,1.0,1.0,142.2,72.3,9.4,2000,1.0,Li-Ion,0.0,0.0
Huawei,LTPS IPS LCD,16.0,5.5,83.4,72.1,2073600.0,13.0,5.0,Android 4.2.2,1.0,2.0,1.7,162.0,1.0,1.0,149.5,77.4,8.9,3000,1.0,Li-Ion,1.0,0.0
Huawei,IPS LCD,16.0,5.0,68.9,66.9,921600.0,8.0,2.0,Android 4.4.4,1.0,1.0,1.2,160.0,1.0,1.0,143.0,72.0,8.5,2000,0.0,Li-Ion,0.0,1.0
Huawei,IPS LCD,16.0,5.5,83.4,70.6,921600.0,13.0,5.0,Android 4.4.2,1.0,2.0,1.2,165.0,1.0,1.0,152.9,77.2,8.7,3000,0.0,Li-Po,1.0,1.0
Huawei,IPS LCD,16.0,5.0,67.7,69.6,2073600.0,13.0,5.0,Android 4.4.2,1.0,3.0,1.7,130.0,1.0,1.0,139.6,69.7,7.5,3100,0.0,Li-Po,1.0,1.0
Huawei,IPS LCD,16.0,5.5,83.4,73.2,2073600.0,8.0,8.0,Android 4.4.2,1.0,3.0,1.8,165.0,1.0,1.0,150.5,75.7,7.5,3600,0.0,Li-Po,2.0,1.0
Huawei,IPS LCD,16.0,5.0,68.9,67.0,921600.0,8.0,2.0,Android 4.4.2,1.0,1.0,1.3,156.0,1.0,1.0,142.2,72.3,9.4,2000,1.0,Li-Ion,0.0,0.0
Huawei,IPS LCD,16.0,5.0,68.9,69.3,2073600.0,13.0,1.3,Android 4.1,0.0,2.0,1.5,170.0,1.0,1.0,140.0,71.0,9.4,3000,1.0,Li-Ion,2.0,0.0
Huawei,,16.0,4.0,45.5,55.8,384000.0,5.0,0.3,Android 4.1,1.0,0.5,1.0,140.0,1.0,1.0,125.2,65.2,12.0,1730,1.0,Li-Ion,1.0,0.0
Huawei,IPS LCD,16.0,4.5,55.8,62.2,409920.0,5.0,0.3,Android 4.1,1.0,0.5,1.2,150.0,1.0,1.0,134.0,67.0,9.9,1700,1.0,Li-Ion,0.0,0.0
Huawei,IPS LCD,16.0,4.5,55.8,62.4,518400.0,5.0,0.3,Android 4.1,1.0,1.0,1.2,155.0,1.0,1.0,134.0,66.8,9.9,1700,1.0,Li-Ion,1.0,0.0
Huawei,IPS LCD,16.0,4.5,55.8,61.5,518400.0,5.0,0.3,Android 4.1,1.0,1.0,1.2,150.0,1.0,1.0,134.5,67.5,9.9,1950,1.0,Li-Ion,1.0,1.0
Huawei,Super IPS+ LCD,16.0,4.5,54.5,60.2,921600.0,8.0,1.3,Android 4.0,1.0,1.0,1.4,145.0,0.0,1.0,134.0,67.5,10.5,2150,1.0,Li-Po,1.0,0.0
Huawei,IPS LCD,16.0,5.0,68.9,66.4,921600.0,8.0,1.3,Android 4.2,1.0,2.0,1.2,155.0,1.0,1.0,142.5,72.8,9.0,2150,1.0,Li-Ion,1.0,0.0
Huawei,IPS LCD,16.0,5.0,68.9,69.1,921600.0,8.0,1.0,Android 4.1.2,1.0,1.0,1.2,150.0,1.0,1.0,139.5,71.5,9.3,2400,1.0,Li-Ion,1.0,1.0
Huawei,IPS+ LCD,16.0,6.1,102.6,73.2,921600.0,8.0,1.0,Android 4.1,1.0,2.0,1.5,198.0,1.0,1.0,163.5,85.7,9.9,4050,0.0,Li-Ion,1.0,0.0
Huawei,IPS LCD,16.0,4.7,60.9,67.0,921600.0,13.0,1.3,Android 4.1.2,0.0,1.0,1.5,122.0,1.0,1.0,136.2,66.7,8.4,2420,1.0,Li-Ion,1.0,1.0
Huawei,IPS+ LCD,16.0,4.7,60.9,70.1,921600.0,8.0,5.0,Android 4.2.2,1.0,2.0,1.5,120.0,1.0,1.0,132.7,65.5,6.2,2000,0.0,Li-Po,1.0,0.0
Huawei,IPS LCD,16.0,4.0,45.5,57.4,384000.0,5.0,0.3,Microsoft Windows Phone 8,1.0,0.5,1.2,130.0,0.0,1.0,124.5,63.7,10.5,1950,1.0,Li-Ion,1.0,0.0
Huawei,IPS LCD,16.0,4.3,52.6,58.6,384000.0,5.0,0.0,Microsoft Windows Phone 8,1.0,0.5,1.4,160.0,0.0,1.0,134.0,67.0,9.9,1700,1.0,Li-Ion,1.0,0.0
Huawei,TFT,0.256,3.5,36.5,50.3,153600.0,2.0,0.0,Android 2.3.6,1.0,0.25,1.0,120.0,0.0,1.0,117.0,62.0,12.4,1700,1.0,Li-Ion,0.0,0.0
Huawei,,,3.5,36.5,51.7,153600.0,0.3,0.0,Android 2.3,1.0,0.25,1.0,130.0,1.0,1.0,116.5,60.6,12.3,1350,1.0,Li-Ion,0.0,0.0
Huawei,IPS LCD,16.0,4.0,45.5,57.3,384000.0,5.0,0.3,Android 4.1,1.0,0.5,1.0,130.0,1.0,1.0,124.5,63.8,11.2,1730,1.0,Li-Ion,0.0,0.0
Huawei,TFT,16.0,4.0,45.5,58.4,384000.0,2.0,0.0,Android 4.2,1.0,0.5,1.3,123.0,1.0,1.0,123.3,63.2,11.1,1350,1.0,Li-Ion,0.0,0.0
Huawei,IPS LCD,16.0,4.5,55.8,62.3,409920.0,3.15,0.3,Android 4.2,1.0,0.5,1.3,150.0,1.0,1.0,132.8,67.4,10.5,1730,1.0,Li-Ion,0.0,0.0
Huawei,IPS LCD,16.0,5.0,68.9,65.9,518400.0,5.0,0.3,Android 4.2,1.0,1.0,1.2,170.0,1.0,1.0,142.0,73.6,9.9,2150,1.0,Li-Ion,1.0,0.0
Huawei,IPS LCD,16.0,4.7,60.9,68.1,921600.0,13.0,1.3,Android 4.2.2,1.0,2.0,1.5,138.0,1.0,1.0,133.0,67.2,9.9,2150,1.0,Li-Ion,1.0,0.0
Huawei,IPS LCD,16.0,5.0,68.9,69.2,921600.0,8.0,5.0,Android 4.2.2,1.0,2.0,1.3,140.0,1.0,1.0,139.5,71.4,9.2,2300,1.0,Li-Po,0.0,0.0
Huawei,IPS LCD,16.0,5.5,83.4,72.1,921600.0,13.0,5.0,Android 4.2.2,1.0,2.0,1.7,162.0,1.0,1.0,149.5,77.4,8.9,3000,1.0,Li-Po,1.0,0.0
